timestamp,temperature,humidity,load_mw,hour,day_of_week,month,is_weekend,is_holiday,load_lag_24h,load_lag_168h,rolling_mean_24h,rolling_mean_168h
2025-01-15 05:00:00,9.1,99,2294.16,5,2,1,0,0,2405.5,2319.34,3653.937083333333,3635.539345238095
2025-01-15 06:00:00,9.1,99,3190.87,6,2,1,0,0,3332.78,3214.72,3648.0241666666666,3635.397380952381
2025-01-15 07:00:00,9.2,98,4102.84,7,2,1,0,0,4344.11,4192.52,3637.97125,3634.863571428571
2025-01-15 08:00:00,9.7,98,4658.27,8,2,1,0,0,4983.78,4760.96,3624.4083333333333,3634.2523214285716
2025-01-15 09:00:00,11.0,93,5024.86,9,2,1,0,0,5348.99,5143.27,3610.9029166666664,3633.5474999999997
2025-01-15 10:00:00,12.6,94,5331.52,10,2,1,0,0,5481.46,5372.68,3604.655416666667,3633.3025000000002
2025-01-15 11:00:00,15.2,87,5243.03,11,2,1,0,0,5219.79,5222.14,3605.62375,3633.4268452380957
2025-01-15 12:00:00,17.1,79,4894.8,12,2,1,0,0,4790.31,4884.92,3609.9774999999995,3633.4856547619047
2025-01-15 13:00:00,18.0,69,4508.57,13,2,1,0,0,4169.63,4265.75,3624.1,3634.9310119047623
2025-01-15 14:00:00,18.3,67,4384.56,14,2,1,0,0,3981.87,4100.52,3640.87875,3636.621726190476
2025-01-15 15:00:00,18.4,66,4193.71,15,2,1,0,0,3835.85,3975.61,3655.7895833333337,3637.9199404761903
2025-01-15 16:00:00,18.0,67,3991.3,16,2,1,0,0,3789.37,3929.9,3664.203333333333,3638.2854166666666
2025-01-15 17:00:00,16.3,78,4055.3,17,2,1,0,0,3995.06,4133.04,3666.713333333333,3637.822678571429
2025-01-15 18:00:00,14.2,82,4415.12,18,2,1,0,0,4202.19,4355.59,3675.585416666667,3638.1770238095237
2025-01-15 19:00:00,13.6,86,4300.98,19,2,1,0,0,4111.9,4245.34,3683.4637500000003,3638.5082142857145
2025-01-15 20:00:00,12.9,89,4090.33,20,2,1,0,0,3930.34,4017.62,3690.1300000000006,3638.9410119047616
2025-01-15 21:00:00,13.0,89,3867.27,21,2,1,0,0,3728.45,3794.5,3695.914166666666,3639.3741666666665
2025-01-15 22:00:00,12.9,90,3475.38,22,2,1,0,0,3363.09,3438.7,3700.5929166666665,3639.5925
2025-01-15 23:00:00,12.2,93,2946.63,23,2,1,0,0,2904.98,2949.73,3702.3283333333334,3639.574047619047
2025-01-16 00:00:00,12.0,92,2395.13,0,3,1,0,0,2310.64,2372.3,3705.8487499999997,3639.7099404761907
2025-01-16 01:00:00,11.6,93,2078.94,1,3,1,0,0,2019.3,2050.69,3708.33375,3639.878095238095
2025-01-16 02:00:00,11.1,95,1914.22,2,3,1,0,0,1866.58,1886.07,3710.31875,3640.045654761905
2025-01-16 03:00:00,11.7,95,1839.14,3,3,1,0,0,1804.2,1814.44,3711.7745833333333,3640.1926785714286
2025-01-16 04:00:00,11.6,95,1930.98,4,3,1,0,0,1885.66,1896.74,3713.6629166666667,3640.396488095238
2025-01-16 05:00:00,11.8,94,2355.71,5,3,1,0,0,2294.16,2270.0,3716.2274999999995,3640.9066666666663
2025-01-16 06:00:00,12.2,94,3346.49,6,3,1,0,0,3190.87,3148.97,3722.7116666666666,3642.082380952381
2025-01-16 07:00:00,12.3,94,4174.19,7,3,1,0,0,4102.84,4117.74,3725.6845833333336,3642.418392857143
2025-01-16 08:00:00,12.6,93,4607.45,8,3,1,0,0,4658.27,4602.23,3723.5670833333334,3642.4494642857144
2025-01-16 09:00:00,13.1,93,4981.29,9,3,1,0,0,5024.86,4912.41,3721.7516666666666,3642.8594642857142
2025-01-16 10:00:00,14.5,87,5189.18,10,3,1,0,0,5331.52,5015.65,3715.820833333333,3643.8923809523803
2025-01-16 11:00:00,16.2,75,5127.2,11,3,1,0,0,5243.03,4860.7,3710.994583333333,3645.478690476191
2025-01-16 12:00:00,17.0,70,4803.69,12,3,1,0,0,4894.8,4603.87,3707.1983333333337,3646.6680952380952
2025-01-16 13:00:00,17.4,67,4237.61,13,3,1,0,0,4508.57,4155.17,3695.9083333333333,3647.158809523809
2025-01-16 14:00:00,18.0,63,4097.97,14,3,1,0,0,4384.56,4097.34,3683.9670833333334,3647.1625595238093
2025-01-16 15:00:00,18.0,62,3998.71,15,3,1,0,0,4193.71,4012.69,3675.842083333333,3647.079345238096
2025-01-16 16:00:00,17.8,63,3939.25,16,3,1,0,0,3991.3,3967.03,3673.6733333333336,3646.9139880952384
2025-01-16 17:00:00,17.0,73,4159.34,17,3,1,0,0,4055.3,4168.03,3678.008333333333,3646.862261904762
2025-01-16 18:00:00,14.7,80,4396.41,18,3,1,0,0,4415.12,4367.15,3677.2287499999998,3647.0364285714286
2025-01-16 19:00:00,13.8,83,4305.23,19,3,1,0,0,4300.98,4272.34,3677.405833333333,3647.2322023809525
2025-01-16 20:00:00,13.3,85,4081.77,20,3,1,0,0,4090.33,4045.76,3677.049166666666,3647.4465476190476
2025-01-16 21:00:00,12.6,86,3788.35,21,3,1,0,0,3867.27,3794.49,3673.7608333333337,3647.41
2025-01-16 22:00:00,12.1,88,3476.11,22,3,1,0,0,3475.38,3426.81,3673.79125,3647.703452380952
2025-01-17 00:00:00,11.1,91,2379.35,0,4,1,0,0,2946.63,2901.11,3650.154583333333,3644.5977380952377
2025-01-17 01:00:00,11.0,90,2082.16,1,4,1,0,0,2395.13,2368.3,3637.1141666666667,3642.894523809524
2025-01-17 02:00:00,11.0,89,1912.98,2,4,1,0,0,2078.94,2068.88,3630.1991666666668,3641.9665476190476
2025-01-17 03:00:00,10.7,90,1845.71,3,4,1,0,0,1914.22,1903.54,3627.3445833333335,3641.622321428571
2025-01-17 04:00:00,10.3,89,1954.14,4,4,1,0,0,1839.14,1846.59,3632.13625,3642.2625
2025-01-17 05:00:00,9.8,89,2424.41,5,4,1,0,0,1930.98,1928.61,3652.695833333333,3645.2136904761905
2025-01-17 06:00:00,9.3,94,3514.75,6,4,1,0,0,2355.71,2334.77,3700.9891666666667,3652.237380952381
2025-01-17 07:00:00,9.2,94,4439.79,7,4,1,0,0,3346.49,3229.35,3746.543333333333,3659.4423809523814
2025-01-17 08:00:00,10.7,91,4898.35,8,4,1,0,0,4174.19,4180.94,3776.7166666666667,3663.7126785714286
2025-01-17 09:00:00,12.4,87,5261.37,9,4,1,0,0,4607.45,4738.47,3803.963333333333,3666.8251785714288
2025-01-17 10:00:00,14.3,81,5506.89,10,4,1,0,0,4981.29,5176.6,3825.8633333333332,3668.791190476191
2025-01-17 11:00:00,16.2,74,5338.3,11,4,1,0,0,5189.18,5436.11,3832.0766666666664,3668.208988095238
2025-01-17 12:00:00,17.6,67,5011.42,12,4,1,0,0,5127.2,5409.13,3827.2525,3665.8416666666667
2025-01-17 13:00:00,18.5,62,4437.5,13,4,1,0,0,4803.69,5146.53,3811.994583333333,3661.62125
2025-01-17 14:00:00,18.9,58,4238.25,14,4,1,0,0,4237.61,4580.33,3812.02125,3659.58505952381
2025-01-17 15:00:00,18.8,58,4076.14,15,4,1,0,0,4097.97,4368.86,3811.111666666666,3657.842678571428
2025-01-17 16:00:00,18.0,61,4025.66,16,4,1,0,0,3998.71,4152.03,3812.2345833333334,3657.0904761904767
2025-01-17 17:00:00,16.2,69,4260.77,17,4,1,0,0,3939.25,4091.66,3825.63125,3658.0970833333336
2025-01-17 18:00:00,14.2,76,4499.08,18,4,1,0,0,4159.34,4264.87,3839.787083333333,3659.4911904761907
2025-01-17 19:00:00,13.3,79,4388.06,19,4,1,0,0,4396.41,4473.5,3839.439166666667,3658.9826190476188
2025-01-17 20:00:00,12.6,82,4191.72,20,4,1,0,0,4305.23,4342.31,3834.7095833333333,3658.08625
2025-01-17 21:00:00,11.8,85,3931.24,21,4,1,0,0,4081.77,4088.8,3828.4375,3657.1483928571433
2025-01-17 22:00:00,10.7,89,3578.63,22,4,1,0,0,3788.35,3855.64,3819.6991666666668,3655.499523809524
2025-01-17 23:00:00,10.2,91,3050.37,23,4,1,0,0,3476.11,3488.49,3801.9599999999996,3652.891666666667
2025-01-18 00:00:00,9.7,93,2443.51,0,5,1,1,0,2379.35,2998.34,3804.6333333333337,3649.5891071428578
2025-01-18 01:00:00,8.8,96,2120.91,1,5,1,1,0,2082.16,2432.34,3806.2479166666667,3647.7353571428566
2025-01-18 02:00:00,8.4,97,1939.79,2,5,1,1,0,1912.98,2107.51,3807.3650000000002,3646.7370238095236
2025-01-18 03:00:00,8.2,99,1866.68,3,5,1,1,0,1845.71,1941.24,3808.23875,3646.2932142857144
2025-01-18 04:00:00,7.9,100,1944.03,4,5,1,1,0,1954.14,1851.71,3807.8174999999997,3646.842738095238
2025-01-18 05:00:00,7.8,99,2324.31,5,5,1,1,0,2424.41,1919.19,3803.646666666666,3649.2541666666666
2025-01-18 06:00:00,9.5,99,3186.18,6,5,1,1,0,3514.75,2247.97,3789.9562499999997,3654.8387499999994
2025-01-18 07:00:00,9.7,97,3971.93,7,5,1,1,0,4439.79,2939.04,3770.4620833333333,3660.986904761905
2025-01-18 08:00:00,10.0,98,4433.99,8,5,1,1,0,4898.35,3756.17,3751.11375,3665.0215476190474
2025-01-18 09:00:00,10.7,96,4759.81,9,5,1,1,0,5261.37,4358.39,3730.2154166666664,3667.4109523809525
2025-01-18 10:00:00,12.7,89,4978.56,10,5,1,1,0,5506.89,4832.39,3708.2016666666664,3668.2810119047617
2025-01-18 11:00:00,14.0,84,4759.29,11,5,1,1,0,5338.3,5097.18,3684.07625,3666.269761904762
2025-01-18 12:00:00,15.6,77,4462.62,12,5,1,1,0,5011.42,4972.16,3661.2095833333333,3663.236785714286
2025-01-18 13:00:00,17.1,69,4008.33,13,5,1,1,0,4437.5,4712.82,3643.3275,3659.0433928571424
2025-01-18 14:00:00,17.8,65,3852.77,14,5,1,1,0,4238.25,4309.09,3627.2658333333334,3656.3272023809523
2025-01-18 15:00:00,17.8,62,3742.78,15,5,1,1,0,4076.14,4160.69,3613.3758333333335,3653.839642857143
2025-01-18 16:00:00,17.6,63,3668.71,16,5,1,1,0,4025.66,4038.65,3598.5029166666664,3651.637619047619
2025-01-18 17:00:00,16.0,72,3849.29,17,5,1,1,0,4260.77,3995.45,3581.3579166666664,3650.7676190476186
2025-01-18 18:00:00,15.1,79,4102.56,18,5,1,1,0,4499.08,4172.91,3564.8362500000003,3650.348869047619
2025-01-18 19:00:00,14.1,81,4003.46,19,5,1,1,0,4388.06,4298.9,3548.81125,3648.5902976190478
2025-01-18 20:00:00,13.2,84,3799.79,20,5,1,1,0,4191.72,4215.57,3532.480833333333,3646.1154166666665
2025-01-18 21:00:00,12.3,87,3582.59,21,5,1,1,0,3931.24,3985.12,3517.95375,3643.7194047619046
2025-01-18 22:00:00,11.1,92,3306.69,22,5,1,1,0,3578.63,3745.18,3506.6229166666667,3641.109345238095
2025-01-19 00:00:00,9.7,98,2305.79,0,6,1,1,0,3050.37,3339.39,3475.5987500000006,3634.9569642857145
2025-01-19 01:00:00,9.4,100,2001.16,1,6,1,1,0,2443.51,2852.56,3457.1675,3629.889107142858
2025-01-19 02:00:00,9.2,100,1828.32,2,6,1,1,0,2120.91,2341.88,3444.97625,3626.832202380953
2025-01-19 03:00:00,8.9,100,1748.64,3,6,1,1,0,1939.79,2019.1,3437.0116666666668,3625.2223214285714
2025-01-19 04:00:00,9.1,98,1802.05,4,6,1,1,0,1866.68,1848.38,3434.3187500000004,3624.946547619047
2025-01-19 05:00:00,9.0,99,2055.48,5,6,1,1,0,1944.03,1775.51,3438.9625,3626.6130357142856
2025-01-19 06:00:00,10.4,95,2602.02,6,6,1,1,0,2324.31,1829.76,3450.5337500000005,3631.2098214285716
2025-01-19 07:00:00,10.4,96,3348.44,7,6,1,1,0,3186.18,2084.61,3457.294583333334,3638.7326190476188
2025-01-19 08:00:00,10.9,95,4030.53,8,6,1,1,0,3971.93,2613.91,3459.7362500000004,3647.1648809523813
2025-01-19 09:00:00,12.3,96,4574.84,9,6,1,1,0,4433.99,3327.78,3465.605,3654.587857142857
2025-01-19 10:00:00,14.3,90,4913.66,10,6,1,1,0,4759.81,4016.0,3472.015416666667,3659.9310714285716
2025-01-19 11:00:00,16.5,84,4858.9,11,6,1,1,0,4978.56,4573.66,3467.0295833333334,3661.628928571428
2025-01-19 12:00:00,18.7,73,4580.39,12,6,1,1,0,4759.29,5001.35,3459.5754166666666,3659.123214285714
2025-01-19 13:00:00,20.2,67,4021.34,13,6,1,1,0,4462.62,5072.81,3441.18875,3652.8644642857143
2025-01-19 14:00:00,21.1,65,3696.45,14,6,1,1,0,4008.33,4890.2,3428.19375,3645.7588095238093
2025-01-19 15:00:00,21.3,65,3445.37,15,6,1,1,0,3852.77,4388.73,3411.21875,3640.1435714285712
2025-01-19 16:00:00,20.8,68,3351.18,16,6,1,1,0,3742.78,4164.69,3394.902083333333,3635.30125
2025-01-19 17:00:00,19.0,78,3529.75,17,6,1,1,0,3668.71,3889.68,3389.1120833333334,3633.15880952381
2025-01-19 18:00:00,18.1,81,3768.0,18,6,1,1,0,3849.29,3747.64,3385.725,3633.28
2025-01-19 19:00:00,17.7,80,3700.56,19,6,1,1,0,4102.56,3907.25,3368.975,3632.049702380952
2025-01-19 20:00:00,17.2,80,3536.18,20,6,1,1,0,4003.46,4044.9,3349.5049999999997,3629.021607142857
2025-01-19 21:00:00,16.6,80,3351.23,21,6,1,1,0,3799.79,3961.27,3330.815,3625.3904166666666
2025-01-19 22:00:00,15.6,84,2995.23,22,6,1,1,0,3582.59,3802.43,3306.3416666666667,3620.585654761905
2025-01-19 23:00:00,14.7,88,2601.42,23,6,1,1,0,3306.69,3629.19,3276.955416666667,3614.4679761904763
2025-01-20 00:00:00,14.3,89,2153.1,0,0,1,0,0,2305.79,3288.72,3270.593333333333,3607.7083333333335
2025-01-20 01:00:00,13.7,91,1882.31,1,0,1,0,0,2001.16,2846.63,3265.64125,3601.968333333333
2025-01-20 02:00:00,13.3,91,1758.78,2,0,1,0,0,1828.32,2284.32,3262.7437499999996,3598.8401190476193
2025-01-20 03:00:00,13.0,91,1689.91,3,0,1,0,0,1748.64,1981.5,3260.2966666666666,3597.1044642857146
2025-01-20 04:00:00,12.8,91,1794.45,4,0,1,0,0,1802.05,1821.0,3259.9799999999996,3596.9464285714284
2025-01-20 05:00:00,12.5,91,2281.13,5,0,1,0,0,2055.48,1763.7,3269.3820833333334,3600.0263690476186
2025-01-20 06:00:00,12.0,93,3391.66,6,0,1,0,0,2602.02,1851.78,3302.28375,3609.1923214285716
2025-01-20 07:00:00,11.7,94,4227.72,7,0,1,0,0,3348.44,2262.11,3338.9204166666664,3620.8923809523803
2025-01-20 08:00:00,12.6,93,4448.34,8,0,1,0,0,4030.53,3150.62,3356.3291666666664,3628.616904761904
2025-01-20 09:00:00,14.4,90,4669.31,9,0,1,0,0,4574.84,4095.91,3360.2654166666666,3632.03
2025-01-20 10:00:00,16.5,84,4753.69,10,0,1,0,0,4913.66,4745.25,3353.6,3632.080238095238
2025-01-20 11:00:00,18.5,77,4543.91,11,0,1,0,0,4858.9,5106.56,3340.4754166666667,3628.7311309523807
2025-01-20 12:00:00,20.1,72,4222.06,12,0,1,0,0,4580.39,5373.68,3325.545,3621.8762500000003
2025-01-20 13:00:00,21.2,70,3768.57,13,0,1,0,0,4021.34,5268.19,3315.0129166666666,3612.9499404761905
2025-01-20 14:00:00,21.9,66,3715.9,14,0,1,0,0,3696.45,4949.88,3315.8233333333333,3605.6048214285715
2025-01-20 15:00:00,21.9,65,3601.91,15,0,1,0,0,3445.37,4322.29,3322.3458333333333,3601.316845238095
2025-01-20 16:00:00,21.4,68,3563.15,16,0,1,0,0,3351.18,4156.72,3331.177916666667,3597.7836904761907
2025-01-20 17:00:00,19.6,75,3751.78,17,0,1,0,0,3529.75,4035.71,3340.429166666667,3596.093630952381
2025-01-20 18:00:00,18.5,79,3975.83,18,0,1,0,0,3768.0,3984.65,3349.0887500000003,3596.041130952381
2025-01-20 19:00:00,17.9,81,3864.41,19,0,1,0,0,3700.56,4159.72,3355.915833333334,3594.2833333333333
2025-01-20 20:00:00,17.1,84,3642.59,20,0,1,0,0,3536.18,4342.54,3360.349583333333,3590.1169642857144
2025-01-20 21:00:00,16.4,86,3388.37,21,0,1,0,0,3351.23,4213.3,3361.8970833333333,3585.2066666666674
2025-01-20 22:00:00,15.9,87,3151.47,22,0,1,0,0,2995.23,3946.13,3368.4070833333335,3580.476547619048
2025-01-21 00:00:00,14.6,88,2167.79,0,1,1,0,0,2601.42,3705.2,3350.3391666666666,3571.325297619048
2025-01-21 01:00:00,14.1,89,1919.93,1,1,1,0,0,2153.1,3416.2,3340.62375,3562.4189285714288
2025-01-21 02:00:00,13.6,90,1789.63,2,1,1,0,0,1882.31,2935.97,3336.7620833333335,3555.5954761904763
2025-01-21 03:00:00,12.7,91,1748.56,3,1,1,0,0,1758.78,2410.98,3336.3362500000003,3551.6525
2025-01-21 04:00:00,12.3,91,1839.9,4,1,1,0,0,1689.91,2099.24,3342.585833333333,3550.108809523809
2025-01-21 05:00:00,11.8,92,2335.86,5,1,1,0,0,1794.45,1917.07,3365.1445833333332,3552.6016071428576
2025-01-21 06:00:00,11.3,90,3440.12,6,1,1,0,0,2281.13,1841.85,3413.4358333333334,3562.1151190476194
2025-01-21 07:00:00,11.1,91,4259.38,7,1,1,0,0,3391.66,1950.96,3449.590833333333,3575.8557142857144
2025-01-21 08:00:00,12.4,87,4492.11,8,1,1,0,0,4227.72,2405.5,3460.607083333333,3588.276011904762
2025-01-21 09:00:00,14.2,84,4628.78,9,1,1,0,0,4448.34,3332.78,3468.1254166666663,3595.9902976190474
2025-01-21 10:00:00,16.6,75,4657.86,10,1,1,0,0,4669.31,4344.11,3467.648333333333,3597.857857142858
2025-01-21 11:00:00,18.7,68,4456.53,11,1,1,0,0,4753.69,4983.78,3455.2666666666664,3594.7194642857144
2025-01-21 12:00:00,20.3,62,4161.85,12,1,1,0,0,4543.91,5348.99,3439.3475,3587.6531547619047
2025-01-21 13:00:00,21.4,58,3681.16,13,1,1,0,0,4222.06,5481.46,3416.81,3576.937083333333
2025-01-21 14:00:00,21.9,55,3644.67,14,1,1,0,0,3768.57,5219.79,3411.6475000000005,3567.5613690476193
2025-01-21 15:00:00,21.7,55,3575.96,15,1,1,0,0,3715.9,4790.31,3405.816666666666,3560.333095238095
2025-01-21 16:00:00,20.9,60,3522.77,16,1,1,0,0,3601.91,4169.63,3402.5191666666665,3556.482738095238
2025-01-21 17:00:00,19.0,69,3698.35,17,1,1,0,0,3563.15,3981.87,3408.1525,3554.7951190476188
2025-01-21 18:00:00,17.7,74,3975.52,18,1,1,0,0,3751.78,3835.85,3417.475,3555.626488095238
2025-01-21 19:00:00,17.0,77,3876.84,19,1,1,0,0,3975.83,3789.37,3413.3504166666667,3556.1471428571426
2025-01-21 20:00:00,16.1,79,3614.15,20,1,1,0,0,3864.41,3995.06,3402.9229166666664,3553.879821428571
2025-01-21 21:00:00,15.4,81,3384.88,21,1,1,0,0,3642.59,4202.19,3392.185,3549.0148809523807
2025-01-22 00:00:00,13.6,84,2146.79,0,2,1,0,0,3388.37,4111.9,3340.4525,3537.3177976190477
2025-01-22 01:00:00,13.1,86,1907.57,1,2,1,0,0,3151.47,3930.34,3288.6233333333334,3525.2775
2025-01-22 02:00:00,12.4,89,1784.34,2,2,1,0,0,2167.79,3728.45,3272.64625,3513.7054166666667
2025-01-22 03:00:00,11.9,90,1747.8,3,2,1,0,0,1919.93,3363.09,3265.474166666667,3504.090595238095
2025-01-22 04:00:00,11.3,91,1855.33,4,2,1,0,0,1789.63,2904.98,3268.2116666666666,3497.842678571428
2025-01-22 05:00:00,10.8,92,2347.2,5,2,1,0,0,1748.56,2310.64,3293.155,3498.0602976190476
2025-01-22 06:00:00,10.5,94,3449.0,6,2,1,0,0,1839.9,2019.3,3360.200833333334,3506.570416666667
2025-01-22 07:00:00,10.4,94,4257.62,7,2,1,0,0,2335.86,1866.58,3440.2741666666666,3520.8027976190474
2025-01-22 08:00:00,11.9,91,4438.24,8,2,1,0,0,3440.12,1804.2,3481.8624999999997,3536.4816071428572
2025-01-22 09:00:00,14.3,85,4662.59,9,2,1,0,0,4259.38,1885.66,3498.6629166666667,3553.0109523809524
2025-01-22 10:00:00,16.9,76,4686.34,10,2,1,0,0,4492.11,2294.16,3506.755833333333,3567.250119047619
2025-01-22 11:00:00,19.3,68,4490.76,11,2,1,0,0,4628.78,3190.87,3501.0050000000006,3574.987559523809
2025-01-22 12:00:00,21.2,58,4177.9,12,2,1,0,0,4657.86,4102.84,3481.0066666666667,3575.434345238095
2025-01-22 13:00:00,22.3,49,3735.43,13,2,1,0,0,4456.53,4658.27,3450.960833333334,3569.94125
2025-01-22 14:00:00,22.8,45,3699.88,14,2,1,0,0,4161.85,5024.86,3431.7120833333333,3562.0544642857144
2025-01-22 15:00:00,22.8,45,3610.75,15,2,1,0,0,3681.16,5331.52,3428.778333333333,3551.8117857142856
2025-01-22 16:00:00,22.0,53,3543.53,16,2,1,0,0,3644.67,5243.03,3424.5641666666666,3541.6957142857145
2025-01-22 17:00:00,20.0,65,3730.31,17,2,1,0,0,3575.96,4894.8,3430.9954166666666,3534.764226190476
2025-01-22 18:00:00,18.6,67,3962.87,18,2,1,0,0,3522.77,4508.57,3449.3329166666667,3531.5160119047614
2025-01-22 19:00:00,17.8,73,3863.14,19,2,1,0,0,3698.35,4384.56,3456.1991666666668,3528.4123214285714
2025-01-22 20:00:00,17.0,76,3580.63,20,2,1,0,0,3975.52,4193.71,3439.745416666667,3524.763035714286
2025-01-22 21:00:00,16.6,77,3329.84,21,2,1,0,0,3876.84,3991.3,3416.95375,3520.8257738095235
2025-01-22 22:00:00,15.9,78,2949.15,22,2,1,0,0,3614.15,4055.3,3389.2454166666666,3514.241547619047
2025-01-23 00:00:00,14.8,81,2121.7,0,3,1,0,0,3384.88,4415.12,3336.6129166666665,3500.5902380952375
2025-01-23 01:00:00,14.9,81,1883.11,1,3,1,0,0,2146.79,4300.98,3325.62625,3486.198154761905
2025-01-23 02:00:00,14.2,80,1763.12,2,3,1,0,0,1907.57,4090.33,3319.6075,3472.3457142857146
2025-01-23 03:00:00,13.5,89,1723.37,3,3,1,0,0,1784.34,3867.27,3317.0670833333334,3459.5844047619053
2025-01-23 04:00:00,13.5,89,1822.78,4,3,1,0,0,1747.8,3475.38,3320.19125,3449.7475
2025-01-23 05:00:00,12.7,91,2280.15,5,3,1,0,0,1855.33,2946.63,3337.8920833333327,3445.780357142857
2025-01-23 06:00:00,13.0,90,3313.83,6,3,1,0,0,2347.2,2395.13,3378.168333333333,3451.24880952381
2025-01-23 07:00:00,11.7,93,4034.21,7,3,1,0,0,3449.0,2078.94,3402.5520833333335,3462.887321428572
2025-01-23 08:00:00,13.5,91,4192.72,8,3,1,0,0,4257.62,1914.22,3399.847916666667,3476.4498214285713
2025-01-23 09:00:00,15.3,87,4290.69,9,3,1,0,0,4438.24,1839.14,3393.7000000000003,3491.042380952381
2025-01-23 10:00:00,17.4,77,4451.47,10,3,1,0,0,4662.59,1930.98,3384.903333333333,3506.0452976190477
2025-01-23 11:00:00,19.3,67,4256.94,11,3,1,0,0,4686.34,2355.71,3367.0116666666668,3517.3621428571428
2025-01-23 12:00:00,20.8,55,3929.18,12,3,1,0,0,4490.76,3346.49,3343.6124999999997,3520.830535714286
2025-01-23 13:00:00,21.7,45,3473.44,13,3,1,0,0,4177.9,4174.19,3314.26,3516.659404761904
2025-01-23 14:00:00,21.9,40,3468.09,14,3,1,0,0,3735.43,4607.45,3303.120833333333,3509.8775
2025-01-23 15:00:00,21.6,40,3414.95,15,3,1,0,0,3699.88,4981.29,3291.24875,3500.554047619047
2025-01-23 16:00:00,20.7,47,3387.85,16,3,1,0,0,3610.75,5189.18,3281.9612500000003,3489.8318452380954
2025-01-23 17:00:00,18.8,57,3624.84,17,3,1,0,0,3543.53,5127.2,3285.349166666667,3480.8892261904757
2025-01-23 18:00:00,17.4,60,3909.64,18,3,1,0,0,3730.31,4803.69,3292.8212500000004,3475.5674999999997
2025-01-23 19:00:00,16.3,61,3815.97,19,3,1,0,0,3962.87,4237.61,3286.7004166666666,3473.0577380952386
2025-01-23 20:00:00,15.5,63,3551.99,20,3,1,0,0,3863.14,4097.97,3273.7358333333327,3469.8078571428578
2025-01-24 00:00:00,13.1,73,2107.01,0,4,1,0,0,3580.63,3998.71,3212.3350000000005,3458.5477380952384
2025-01-24 01:00:00,12.5,74,1863.61,1,4,1,0,0,3329.84,3939.25,3151.242083333333,3446.192738095238
2025-01-24 02:00:00,11.9,75,1753.69,2,4,1,0,0,2949.15,4159.34,3101.43125,3431.873392857143
2025-01-24 03:00:00,11.4,77,1704.55,3,4,1,0,0,2121.7,4396.41,3084.0499999999997,3415.8504166666667
2025-01-24 04:00:00,11.1,78,1808.91,4,4,1,0,0,1883.11,4305.23,3080.9583333333335,3400.991369047619
2025-01-24 05:00:00,10.6,80,2308.49,5,4,1,0,0,1763.12,4081.77,3103.682083333333,3390.436130952381
2025-01-24 06:00:00,10.8,85,3392.24,6,4,1,0,0,1723.37,3788.35,3173.218333333333,3388.0783333333334
2025-01-24 07:00:00,10.4,85,4171.56,7,4,1,0,0,1822.78,3476.11,3271.084166666667,3392.2179166666665
2025-01-24 08:00:00,11.3,83,4447.05,8,4,1,0,0,2280.15,2379.35,3361.3716666666664,3404.525654761905
2025-01-24 09:00:00,13.2,77,4662.6,9,4,1,0,0,3313.83,2082.16,3417.570416666667,3419.8854166666665
2025-01-24 10:00:00,15.5,69,4754.4,10,4,1,0,0,4034.21,1912.98,3447.578333333333,3436.7986309523812
2025-01-24 11:00:00,17.8,61,4601.95,11,4,1,0,0,4192.72,1845.71,3464.6295833333334,3453.2048214285714
2025-01-24 12:00:00,19.6,53,4334.97,12,4,1,0,0,4290.69,1954.14,3466.474583333333,3467.3764285714287
2025-01-24 13:00:00,20.6,45,3801.45,13,4,1,0,0,4451.47,2424.41,3439.390416666667,3475.5730952380954
2025-01-24 14:00:00,20.9,42,3653.4,14,4,1,0,0,4256.94,3514.75,3414.2429166666666,3476.3983928571433
2025-01-24 15:00:00,20.7,42,3556.3,15,4,1,0,0,3929.18,4439.79,3398.7062499999997,3471.1395238095233
2025-01-24 16:00:00,19.9,47,3530.16,16,4,1,0,0,3473.44,4898.35,3401.0695833333334,3462.995535714286
2025-01-24 17:00:00,18.1,56,3687.98,17,4,1,0,0,3468.09,5261.37,3410.2316666666666,3453.630119047619
2025-01-24 18:00:00,17.1,61,3939.68,18,4,1,0,0,3414.95,5506.89,3432.0954166666666,3444.3014880952383
2025-01-24 19:00:00,16.1,65,3820.07,19,4,1,0,0,3387.85,5338.3,3450.1045833333333,3435.264404761905
2025-01-24 20:00:00,15.2,68,3545.84,20,4,1,0,0,3624.84,5011.42,3446.8129166666663,3426.540714285714
2025-01-25 00:00:00,12.3,73,2158.71,0,5,1,1,0,3909.64,4437.5,3373.8575,3412.9764880952384
2025-01-25 01:00:00,11.6,73,1927.45,1,5,1,1,0,3815.97,4238.25,3295.1691666666666,3399.221726190476
2025-01-25 02:00:00,11.1,74,1799.79,2,5,1,1,0,3551.99,4076.14,3222.1608333333334,3385.672023809524
2025-01-25 03:00:00,10.6,74,1742.97,3,5,1,1,0,2107.01,4025.66,3206.9925,3372.0845833333333
2025-01-25 04:00:00,10.2,74,1831.22,4,5,1,1,0,1863.61,4260.77,3205.642916666666,3357.6229761904756
2025-01-25 05:00:00,9.7,73,2238.4,5,5,1,1,0,1753.69,4499.08,3225.8391666666666,3344.1665476190474
2025-01-25 06:00:00,9.4,78,3058.88,6,5,1,1,0,1704.55,4388.06,3282.2695833333332,3336.2547619047623
