timestamp,temperature,humidity,load_mw
2024-07-08T14:00,33.2,58,5400.18
2024-07-08T15:00,33.1,58,5512.13
2024-07-08T16:00,32.8,59,5397.4
2024-07-08T17:00,32.3,61,5307.81
2024-07-08T18:00,30.1,67,5118.73
2024-07-08T19:00,29.0,73,5093.28
2024-07-08T20:00,28.1,80,5159.31
2024-07-08T21:00,27.8,84,5314.53
2024-07-08T22:00,27.7,85,5643.72
2024-07-08T23:00,27.5,85,5721.3
2024-07-09T00:00,27.2,85,5414.7
2024-07-09T01:00,26.9,86,5061.89
2024-07-09T02:00,26.7,87,4792.79
2024-07-09T03:00,26.5,88,4565.61
2024-07-09T04:00,26.4,90,4396.55
2024-07-09T05:00,26.2,91,4263.56
2024-07-09T06:00,27.8,85,4298.9
2024-07-09T07:00,28.8,82,4384.97
2024-07-09T08:00,30.1,78,4542.3
2024-07-09T09:00,30.6,77,5083.67
2024-07-09T10:00,31.3,76,5606.05
2024-07-09T11:00,32.0,71,5597.06
2024-07-09T12:00,30.0,80,5431.06
2024-07-09T13:00,30.0,79,5303.39
2024-07-09T14:00,31.4,73,5599.66
2024-07-09T15:00,31.9,72,5794.47
2024-07-09T16:00,32.3,70,5730.4
2024-07-09T17:00,32.4,69,5612.71
2024-07-09T18:00,31.8,69,5419.26
2024-07-09T19:00,30.6,75,5400.15
2024-07-09T20:00,29.7,83,5473.72
2024-07-09T21:00,29.3,85,5617.11
2024-07-09T22:00,29.2,84,5904.55
2024-07-09T23:00,29.0,83,5946.59
2024-07-10T00:00,28.8,84,5568.78
2024-07-10T01:00,28.5,87,5214.36
2024-07-10T02:00,28.3,88,4946.9
2024-07-10T03:00,27.9,91,4723.26
2024-07-10T04:00,28.3,88,4538.87
2024-07-10T05:00,26.5,94,4408.19
2024-07-10T06:00,28.7,85,4425.21
2024-07-10T07:00,27.3,92,4513.9
2024-07-10T08:00,28.2,86,4713.38
2024-07-10T09:00,29.4,81,5227.79
2024-07-10T10:00,30.7,77,5792.48
2024-07-10T11:00,32.0,72,6019.48
2024-07-10T12:00,32.9,69,6097.24
2024-07-10T13:00,33.3,67,6181.69
2024-07-10T14:00,33.7,66,6315.45
2024-07-10T15:00,34.1,64,6188.07
2024-07-10T16:00,34.1,62,6003.4
2024-07-10T17:00,33.7,63,5888.97
2024-07-10T18:00,33.0,69,5662.16
2024-07-10T19:00,31.7,77,5605.09
2024-07-11T00:00,28.0,89,5898.72
2024-07-11T01:00,28.2,88,5502.98
2024-07-11T02:00,28.1,89,5235.21
2024-07-11T03:00,28.3,88,4978.38
2024-07-11T04:00,28.6,86,4774.61
2024-07-11T05:00,27.9,89,4635.13
2024-07-11T06:00,26.8,93,4634.14
2024-07-11T07:00,27.2,93,4675.45
2024-07-11T08:00,29.1,85,4841.03
2024-07-11T09:00,31.4,76,5330.37
2024-07-11T10:00,33.3,69,5848.62
2024-07-11T11:00,34.6,65,6147.25
2024-07-11T12:00,35.8,60,6403.15
2024-07-11T13:00,36.1,57,6521.9
2024-07-11T14:00,36.4,56,7054.3
2024-07-11T15:00,36.4,55,7276.89
2024-07-11T16:00,36.3,55,7066.39
2024-07-11T17:00,35.9,56,6756.94
2024-07-11T18:00,34.4,66,6377.33
2024-07-11T19:00,32.8,72,6431.78
2024-07-11T20:00,31.8,79,6673.48
2024-07-11T21:00,27.0,87,6966.56
2024-07-11T22:00,27.7,86,7328.38
2024-07-12T00:00,28.1,85,6805.26
2024-07-12T01:00,28.0,86,6294.58
2024-07-12T02:00,28.3,83,5917.56
2024-07-12T03:00,28.5,79,5611.13
2024-07-12T04:00,28.4,78,5330.19
2024-07-12T05:00,28.3,78,5010.52
2024-07-12T06:00,27.0,81,4844.85
2024-07-12T07:00,27.9,81,4700.5
2024-07-12T08:00,29.2,74,4768.5
2024-07-12T09:00,30.6,69,5233.57
2024-07-12T10:00,31.7,67,5693.24
2024-07-12T11:00,32.9,65,5885.58
2024-07-12T12:00,34.0,62,5985.58
2024-07-12T13:00,34.4,61,5941.4
2024-07-12T14:00,35.2,58,6370.92
2024-07-12T15:00,35.3,58,6453.74
2024-07-12T16:00,32.4,65,6257.68
2024-07-12T17:00,28.8,82,6009.14
2024-07-12T18:00,31.6,69,5772.55
2024-07-12T19:00,30.5,75,5774.15
2024-07-12T20:00,30.0,78,5892.46
2024-07-12T21:00,29.2,82,6082.48
2024-07-12T22:00,28.8,84,6433.96
2024-07-12T23:00,28.4,85,6579.98
2024-07-13T00:00,28.2,86,6296.88
2024-07-13T01:00,27.8,88,5931.86
2024-07-13T02:00,27.6,89,5594.49
2024-07-13T03:00,27.5,92,5311.64
2024-07-13T04:00,27.2,92,5065.47
2024-07-13T05:00,27.2,89,4823.31
2024-07-13T06:00,25.2,94,4566.96
2024-07-13T07:00,25.5,93,4423.82
2024-07-13T08:00,27.7,86,4406.32
2024-07-13T09:00,29.9,77,4716.46
2024-07-13T10:00,31.9,66,5182.25
2024-07-13T11:00,33.0,61,5509.01
2024-07-13T12:00,33.6,58,5705.19
2024-07-13T13:00,34.3,56,5692.71
2024-07-13T14:00,34.2,57,5857.41
2024-07-13T15:00,33.9,59,5665.56
2024-07-13T16:00,33.7,59,5641.35
2024-07-13T17:00,33.3,60,5606.3
2024-07-13T18:00,31.4,69,5428.3
2024-07-13T19:00,30.3,78,5405.15
2024-07-13T20:00,29.5,83,5571.13
2024-07-13T21:00,29.2,85,5796.96
2024-07-13T22:00,28.7,87,6148.01
2024-07-13T23:00,28.3,90,6273.98
2024-07-14T00:00,28.1,89,5985.78
2024-07-14T01:00,27.7,91,5643.18
2024-07-14T02:00,27.7,89,5364.38
2024-07-14T03:00,27.9,87,5130.43
2024-07-14T04:00,27.3,90,4921.39
2024-07-14T05:00,27.0,92,4708.99
2024-07-14T06:00,28.8,87,4557.76
2024-07-14T07:00,30.2,80,4457.81
2024-07-14T08:00,31.2,73,4432.72
2024-07-14T09:00,31.9,70,4643.21
2024-07-14T10:00,32.7,64,5020.22
2024-07-14T11:00,33.0,64,5316.95
2024-07-14T12:00,33.7,61,5503.11
2024-07-14T13:00,34.4,57,5577.64
2024-07-14T14:00,34.8,55,5922.62
2024-07-14T15:00,34.9,56,5945.6
2024-07-14T16:00,34.8,55,5817.16
2024-07-14T17:00,34.3,56,5652.55
2024-07-14T18:00,33.1,61,5471.19
2024-07-14T19:00,31.8,67,5564.23
2024-07-14T20:00,31.2,70,5873.8
2024-07-14T21:00,30.5,74,6234.32
2024-07-14T22:00,30.1,75,6633.3
2024-07-14T23:00,30.0,74,6811.48
2024-07-15T00:00,29.8,77,6517.57
2024-07-15T01:00,29.4,80,6137.83
2024-07-15T02:00,28.9,84,5820.32
2024-07-15T03:00,25.5,89,5520.16
2024-07-15T04:00,26.0,90,5293.96
2024-07-15T05:00,25.7,92,5061.64
2024-07-15T06:00,28.1,85,4965.11
2024-07-15T07:00,28.5,83,4981.57
2024-07-15T08:00,29.9,78,5027.4
2024-07-15T09:00,31.1,74,5176.4
2024-07-15T10:00,32.1,70,5270.3
2024-07-15T11:00,32.7,65,5483.92
2024-07-15T12:00,33.2,62,5849.32
2024-07-15T13:00,31.4,71,6023.76
2024-07-15T14:00,32.9,67,6557.94
2024-07-15T15:00,33.2,65,6836.66
2024-07-15T16:00,33.2,64,6606.98
2024-07-15T17:00,32.6,66,6287.04
2024-07-15T18:00,32.0,67,6006.26
2024-07-15T19:00,30.9,72,5989.18
2024-07-15T20:00,30.4,76,6178.23
2024-07-15T21:00,29.8,79,6446.28
2024-07-15T22:00,29.4,80,6800.86
2024-07-15T23:00,29.1,81,6856.43
2024-07-16T00:00,28.9,83,6488.51
2024-07-16T01:00,28.6,85,6103.76
2024-07-16T02:00,26.8,94,5779.67
2024-07-16T03:00,26.5,93,5497.5
2024-07-16T04:00,25.9,95,5265.06
2024-07-16T05:00,25.6,97,5064.07
2024-07-16T06:00,27.7,92,4963.02
2024-07-16T07:00,28.8,88,4982.34
2024-07-16T08:00,30.5,81,5151.27
2024-07-16T09:00,31.6,76,5643.91
2024-07-16T10:00,32.8,70,6122.99
2024-07-16T11:00,33.6,65,6390.86
2024-07-16T12:00,34.3,63,6551.5
2024-07-16T13:00,34.2,64,6649.77
2024-07-16T14:00,34.1,64,7147.22
2024-07-16T15:00,34.2,63,7365.81
2024-07-16T16:00,33.9,64,7112.11
2024-07-16T17:00,33.5,64,6773.13
2024-07-16T18:00,33.0,68,6457.22
2024-07-16T19:00,31.7,73,6402.18
2024-07-16T20:00,31.1,75,6620.95
2024-07-16T21:00,30.7,77,6899.33
2024-07-16T22:00,30.4,78,7157.42
2024-07-16T23:00,30.2,79,7301.99
2024-07-17T00:00,29.1,83,6987.69
2024-07-17T01:00,28.9,85,6626.92
2024-07-17T02:00,29.0,85,6277.79
2024-07-17T03:00,28.8,86,5929.97
2024-07-17T04:00,28.4,87,5661.16
2024-07-17T05:00,28.2,88,5376.01
2024-07-17T06:00,29.1,84,5135.88
2024-07-17T07:00,29.9,82,5053.89
2024-07-17T08:00,30.9,78,5088.01
2024-07-17T09:00,31.8,74,5496.06
2024-07-17T10:00,32.7,71,6055.97
2024-07-17T11:00,33.5,67,6388.36
2024-07-17T12:00,33.8,65,6660.03
2024-07-17T13:00,34.3,64,6745.97
2024-07-17T14:00,34.7,63,7013.87
2024-07-17T15:00,34.6,62,6832.97
2024-07-17T16:00,34.4,62,6672.79
2024-07-17T17:00,34.1,63,6470.06
2024-07-17T18:00,32.1,70,6231.71
2024-07-17T19:00,31.3,73,6227.07
2024-07-17T20:00,30.7,77,6492.86
2024-07-17T21:00,30.3,78,6854.41
2024-07-17T22:00,30.1,79,7202.01
2024-07-17T23:00,29.8,81,7209.49
2024-07-18T00:00,29.6,82,6839.65
2024-07-18T01:00,29.1,85,6455.12
2024-07-18T02:00,28.4,89,6148.2
2024-07-18T03:00,28.0,90,5836.93
2024-07-18T04:00,27.9,90,5585.1
2024-07-18T05:00,27.7,90,5389.49
2024-07-18T06:00,29.7,82,5230.84
2024-07-18T07:00,30.6,80,5205.59
2024-07-18T08:00,31.8,75,5346.59
2024-07-18T09:00,32.8,70,5843.3
2024-07-18T10:00,33.7,66,6392.28
2024-07-18T11:00,34.4,62,6648.97
2024-07-18T12:00,34.7,61,6652.47
2024-07-18T13:00,34.1,63,6212.85
2024-07-18T14:00,34.1,65,6590.78
2024-07-18T15:00,34.7,60,6676.36
2024-07-18T16:00,34.6,60,6457.12
2024-07-18T17:00,34.0,63,6274.3
2024-07-18T18:00,31.9,71,6117.11
2024-07-18T19:00,30.6,79,6163.8
2024-07-18T20:00,29.9,82,6317.4
2024-07-18T21:00,29.3,85,6514.47
2024-07-18T22:00,29.0,86,6812.66
2024-07-18T23:00,29.0,86,6820.93
2024-07-19T00:00,28.8,86,6418.99
2024-07-19T01:00,28.4,89,6071.86
2024-07-19T02:00,28.5,88,5783.32
2024-07-19T03:00,27.8,93,5513.89
2024-07-19T04:00,27.6,93,5297.17
2024-07-19T05:00,27.3,96,5127.78
2024-07-19T06:00,27.5,91,5059.48
2024-07-19T07:00,28.3,87,5034.05
2024-07-19T08:00,29.6,81,5190.21
2024-07-19T09:00,30.8,76,5660.71
2024-07-19T10:00,31.6,72,6179.11
2024-07-19T11:00,32.7,68,6469.27
2024-07-19T12:00,33.5,64,6670.54
2024-07-19T13:00,34.1,61,6727.45
2024-07-19T14:00,34.3,61,7117.05
2024-07-19T15:00,34.4,60,7279.41
2024-07-19T16:00,34.2,61,6997.84
2024-07-19T17:00,33.8,62,6659.8
2024-07-19T18:00,31.7,70,6360.84
2024-07-19T19:00,30.8,74,6310.28
2024-07-19T20:00,30.2,76,6410.11
2024-07-19T21:00,29.7,78,6570.72
2024-07-19T22:00,29.3,80,6875.43
2024-07-19T23:00,28.9,82,6838.03
2024-07-20T00:00,28.4,84,6486.89
2024-07-20T01:00,27.9,88,6113.78
2024-07-20T02:00,27.6,90,5792.7
2024-07-20T03:00,27.4,91,5484.8
2024-07-20T04:00,27.2,92,5242.05
2024-07-20T05:00,27.1,92,5023.92
2024-07-20T06:00,28.2,88,4879.11
2024-07-20T07:00,28.8,85,4838.34
2024-07-20T08:00,29.8,81,4891.89
2024-07-20T09:00,31.0,76,5216.13
2024-07-20T10:00,32.0,70,5638.87
2024-07-20T11:00,33.3,64,5958.86
2024-07-20T12:00,34.1,60,6196.86
2024-07-20T13:00,34.7,58,6349.75
2024-07-20T14:00,35.1,56,6723.68
2024-07-20T15:00,35.1,57,6898.17
2024-07-20T16:00,35.0,57,6708.86
2024-07-20T17:00,34.6,59,6434.67
2024-07-20T18:00,33.3,67,6150.88
2024-07-20T19:00,31.9,72,6154.03
2024-07-20T20:00,31.3,75,6400.16
2024-07-20T21:00,30.9,77,6661.66
2024-07-20T22:00,30.2,80,7078.24
2024-07-20T23:00,29.7,83,7175.23
2024-07-21T00:00,29.4,86,6889.24
2024-07-21T01:00,29.2,88,6560.86
2024-07-21T02:00,29.0,89,6258.61
2024-07-21T03:00,28.8,90,5952.35
2024-07-21T04:00,28.5,92,5687.17
2024-07-21T05:00,27.2,95,5414.42
2024-07-21T06:00,27.9,93,5103.67
2024-07-21T07:00,29.0,88,4941.86
2024-07-21T08:00,30.4,81,4836.46
2024-07-21T09:00,31.9,75,5068.93
2024-07-21T10:00,32.9,71,5526.14
2024-07-21T11:00,33.4,67,5940.36
2024-07-21T12:00,31.9,73,6228.4
2024-07-21T13:00,33.7,68,6269.9
2024-07-21T14:00,34.6,64,6619.85
2024-07-21T15:00,34.8,62,6694.7
2024-07-21T16:00,34.6,62,6407.02
2024-07-21T17:00,34.2,63,6064.21
2024-07-21T18:00,31.6,74,5893.36
2024-07-21T19:00,31.2,76,5963.81
2024-07-21T20:00,31.0,77,6242.84
2024-07-21T21:00,30.7,79,6596.84
2024-07-21T22:00,30.5,79,6983.89
2024-07-21T23:00,30.2,81,7059.88
2024-07-22T00:00,28.9,88,6749.84
2024-07-22T01:00,28.7,90,6407.17
2024-07-22T02:00,28.5,91,6094.33
2024-07-22T03:00,28.4,92,5798.56
2024-07-22T04:00,28.3,92,5564.17
2024-07-22T05:00,27.8,90,5343.38
2024-07-22T06:00,29.2,84,5197.77
2024-07-22T07:00,30.0,83,5194.92
2024-07-22T08:00,30.9,79,5355.45
2024-07-22T09:00,32.1,74,5854.32
2024-07-22T10:00,33.2,68,6361.53
2024-07-22T11:00,34.1,63,6713.04
2024-07-22T12:00,34.5,61,6963.32
2024-07-22T13:00,34.5,61,6502.25
2024-07-22T14:00,34.2,62,6323.24
2024-07-22T15:00,34.3,62,6524.63
2024-07-22T16:00,34.6,61,6499.79
2024-07-22T17:00,34.3,62,6289.11
2024-07-22T18:00,30.5,79,5977.54
2024-07-22T19:00,29.8,82,5994.69
2024-07-22T20:00,29.4,85,6170.92
2024-07-22T21:00,29.2,87,6390.22
2024-07-22T22:00,29.0,88,6715.5
2024-07-22T23:00,28.8,89,6708.61
2024-07-23T00:00,28.7,89,6335.08
2024-07-23T01:00,28.4,91,5952.32
2024-07-23T02:00,28.2,91,5652.56
2024-07-23T03:00,28.0,93,5419.35
2024-07-23T04:00,27.8,93,5186.63
2024-07-23T05:00,27.7,94,5020.06
2024-07-23T06:00,28.1,89,4947.59
2024-07-23T07:00,27.0,91,4979.73
2024-07-23T08:00,27.6,88,5174.84
2024-07-23T09:00,28.7,85,5688.19
2024-07-23T10:00,30.3,77,6205.24
2024-07-23T11:00,31.7,74,6450.08
2024-07-23T12:00,33.0,69,6592.18
2024-07-23T13:00,34.0,65,6514.51
2024-07-23T14:00,34.4,63,6748.79
2024-07-23T15:00,34.8,61,6898.76
2024-07-23T16:00,34.7,60,6814.24
2024-07-23T17:00,34.3,61,6621.99
2024-07-23T18:00,33.0,67,6330.06
2024-07-23T19:00,31.0,79,6360.56
2024-07-23T20:00,30.3,85,6526.2
2024-07-23T21:00,29.8,87,6766.37
2024-07-23T22:00,29.5,88,7019.62
2024-07-23T23:00,28.5,89,7011.82
2024-07-24T00:00,28.0,90,6639.82
2024-07-24T01:00,27.3,92,6244.38
2024-07-24T02:00,27.1,94,5914.72
2024-07-24T03:00,26.7,96,5598.99
2024-07-24T04:00,26.6,96,5293.42
2024-07-24T05:00,26.4,96,5096.75
2024-07-24T06:00,26.9,92,4928.54
2024-07-24T07:00,27.1,92,4549.9
2024-07-24T08:00,27.4,91,4590.71
2024-07-24T09:00,28.6,87,5050.56
2024-07-24T10:00,29.4,84,5507.88
2024-07-24T11:00,30.4,80,5777.89
2024-07-24T12:00,31.3,76,5975.69
2024-07-24T13:00,32.5,70,6015.13
2024-07-24T14:00,33.1,67,6509.48
2024-07-24T15:00,33.6,65,6720.79
2024-07-24T16:00,33.7,65,6549.14
2024-07-24T17:00,33.6,65,6353.57
2024-07-24T18:00,31.8,69,6188.27
2024-07-24T19:00,30.5,78,6238.92
2024-07-24T20:00,29.9,80,6407.33
2024-07-24T21:00,29.6,81,6622.37
2024-07-24T22:00,29.1,84,6897.47
2024-07-25T00:00,28.6,85,6457.78
2024-07-25T01:00,28.3,88,6032.09
2024-07-25T02:00,27.9,91,5723.4
2024-07-25T03:00,27.8,90,5437.72
2024-07-25T04:00,27.5,90,5211.7
2024-07-25T05:00,27.2,92,5023.96
2024-07-25T06:00,27.8,87,4925.88
2024-07-25T07:00,28.2,86,4867.38
2024-07-25T08:00,29.6,80,4852.73
2024-07-25T09:00,31.0,75,5218.54
2024-07-25T10:00,32.1,72,5714.72
2024-07-25T11:00,33.0,69,5977.28
2024-07-25T12:00,33.9,66,6174.7
2024-07-25T13:00,34.7,61,6242.27
2024-07-25T14:00,34.5,61,6755.9
2024-07-25T15:00,34.1,63,7018.92
2024-07-25T16:00,34.3,61,6840.87
2024-07-25T17:00,34.2,61,6586.82
2024-07-25T18:00,32.3,67,6316.28
2024-07-25T19:00,31.2,81,6321.88
2024-07-25T20:00,31.6,70,6474.8
2024-07-25T21:00,30.7,76,6651.96
2024-07-25T22:00,30.4,77,6973.53
2024-07-25T23:00,29.6,79,6973.42
2024-07-26T00:00,29.2,83,6578.34
2024-07-26T01:00,28.5,86,6189.24
2024-07-26T02:00,28.1,87,5870.43
2024-07-26T03:00,27.9,88,5587.12
2024-07-26T04:00,27.8,89,5316.06
2024-07-26T05:00,27.4,93,5018.85
2024-07-26T06:00,27.5,95,4742.38
2024-07-26T07:00,27.7,93,4666.55
2024-07-26T08:00,28.0,92,4825.3
2024-07-26T09:00,28.4,93,5285.95
2024-07-26T10:00,28.6,92,5842.17
2024-07-26T11:00,29.5,87,6184.29
2024-07-26T12:00,30.9,77,6339.37
2024-07-26T13:00,31.9,70,6251.8
2024-07-26T14:00,32.2,68,6653.33
2024-07-26T15:00,32.7,67,6841.59
2024-07-26T16:00,32.7,68,6661.53
2024-07-26T17:00,32.6,69,6469.48
2024-07-26T18:00,33.0,65,6257.74
2024-07-26T19:00,31.8,70,6303.89
2024-07-26T20:00,31.1,74,6432.3
2024-07-26T21:00,30.6,77,6625.84
2024-07-26T22:00,30.1,80,6892.39
2024-07-27T00:00,28.9,86,6478.79
2024-07-27T01:00,28.7,88,6083.95
2024-07-27T02:00,28.5,89,5769.8
2024-07-27T03:00,28.3,89,5481.43
2024-07-27T04:00,28.1,89,5229.51
2024-07-27T05:00,28.0,91,5048.27
2024-07-27T06:00,28.6,89,4901.14
2024-07-27T07:00,29.4,85,4874.69
2024-07-27T08:00,30.7,79,4923.7
2024-07-27T09:00,31.9,75,5257.06
2024-07-27T10:00,32.8,72,5751.92
2024-07-27T11:00,34.0,65,6069.37
2024-07-27T12:00,33.8,64,6385.43
2024-07-27T13:00,31.9,72,6538.74
2024-07-27T14:00,30.0,82,6876.47
2024-07-27T15:00,31.1,78,6706.6
2024-07-27T16:00,31.6,76,6497.43
2024-07-27T17:00,31.4,77,6342.19
2024-07-27T18:00,32.4,73,5919.65
2024-07-27T19:00,31.5,79,5815.94
2024-07-27T20:00,30.8,85,6092.1
2024-07-27T21:00,30.5,84,6337.46
2024-07-27T22:00,29.9,85,6695.34
2024-07-27T23:00,29.5,87,6747.53
2024-07-28T00:00,29.2,90,6401.44
2024-07-28T01:00,28.9,93,5981.66
2024-07-28T02:00,28.9,91,5664.61
2024-07-28T03:00,28.8,91,5431.37
2024-07-28T04:00,28.8,92,5233.57
2024-07-28T05:00,28.6,92,5026.6
2024-07-28T06:00,29.2,91,4860.28
2024-07-28T07:00,30.5,83,4772.47
2024-07-28T08:00,32.0,75,4759.3
2024-07-28T09:00,33.3,67,5019.45
2024-07-28T10:00,34.4,64,5492.65
2024-07-28T11:00,31.8,75,5852.61
2024-07-28T12:00,30.7,78,5950.88
2024-07-28T13:00,32.3,74,6268.55
2024-07-28T14:00,34.2,66,6596.94
2024-07-28T15:00,35.0,62,6657.68
2024-07-28T16:00,35.1,60,6437.52
2024-07-28T17:00,34.6,61,6107.5
2024-07-28T18:00,33.4,66,5805.48
2024-07-28T19:00,32.4,70,5897.81
2024-07-28T20:00,31.6,72,6309.09
2024-07-28T21:00,31.0,75,6766.26
2024-07-28T22:00,30.4,78,7020.56
2024-07-28T23:00,29.9,80,7093.96
2024-07-29T00:00,29.5,82,6734.85
2024-07-29T01:00,29.1,84,6331.97
2024-07-29T02:00,28.8,85,6004.55
2024-07-29T03:00,28.6,86,5696.45
2024-07-29T04:00,28.5,87,5460.37
2024-07-29T05:00,28.3,88,5257.69
2024-07-29T06:00,28.8,84,5120.81
2024-07-29T07:00,29.8,80,5135.33
2024-07-29T08:00,31.0,76,5275.86
2024-07-29T09:00,32.3,70,5746.56
2024-07-29T10:00,33.4,65,6244.38
2024-07-29T11:00,34.4,62,6489.04
2024-07-29T12:00,35.3,58,6612.86
2024-07-29T13:00,35.7,57,6794.98
2024-07-29T14:00,35.4,58,7287.76
2024-07-29T15:00,35.2,59,7589.47
2024-07-29T16:00,34.3,62,7379.87
2024-07-29T17:00,33.5,65,6969.9
2024-07-29T18:00,33.7,63,6567.6
2024-07-29T19:00,32.8,68,6554.46
2024-07-29T20:00,32.0,72,6868.8
2024-07-29T21:00,31.4,75,7223.83
2024-07-29T22:00,31.0,77,7634.95
2024-07-30T00:00,30.6,79,7197.22
2024-07-30T01:00,30.4,79,6801.43
2024-07-30T02:00,30.0,80,6489.11
2024-07-30T03:00,29.6,82,6185.79
2024-07-30T04:00,29.3,84,5920.92
2024-07-30T05:00,29.0,86,5660.17
2024-07-30T06:00,30.1,83,5497.63
2024-07-30T07:00,31.0,80,5466.8
2024-07-30T08:00,32.3,74,5607.37
2024-07-30T09:00,33.7,66,6054.25
2024-07-30T10:00,34.9,61,6615.15
2024-07-30T11:00,35.7,57,6849.91
2024-07-30T12:00,36.2,56,7033.44
2024-07-30T13:00,36.1,56,7179.62
2024-07-30T14:00,36.4,55,7731.01
2024-07-30T15:00,36.3,56,7904.76
2024-07-30T16:00,36.0,57,7722.44
2024-07-30T17:00,35.6,57,7346.55
2024-07-30T18:00,34.1,64,6952.15
2024-07-30T19:00,33.1,68,6932.43
2024-07-30T20:00,32.6,70,7141.53
2024-07-30T21:00,32.1,72,7455.7
2024-07-30T22:00,31.6,74,7741.15
2024-07-30T23:00,30.5,79,7743.18
2024-07-31T00:00,29.9,82,7389.52
2024-07-31T01:00,29.6,83,6997.65
2024-07-31T02:00,29.3,84,6669.13
2024-07-31T03:00,29.2,84,6349.45
2024-07-31T04:00,28.8,87,6080.74
2024-07-31T05:00,28.6,87,5828.9
2024-07-31T06:00,28.3,90,5631.24
2024-07-31T07:00,28.6,86,5577.63
2024-07-31T08:00,29.8,81,5655.17
2024-07-31T09:00,31.0,77,6082.19
2024-07-31T10:00,32.7,72,6626.84
2024-07-31T11:00,33.9,67,6946.68
2024-07-31T12:00,35.3,62,7202.21
2024-07-31T13:00,36.5,58,7334.02
2024-07-31T14:00,37.1,54,7804.33
2024-07-31T15:00,36.7,54,8108.85
2024-07-31T16:00,35.8,58,7869.43
2024-07-31T17:00,33.2,69,7420.33
2024-07-31T18:00,33.8,69,6788.36
2024-07-31T19:00,28.6,93,5675.09
2024-07-31T20:00,28.0,92,5244.4
2024-07-31T21:00,27.1,97,5459.65
2024-07-31T22:00,26.8,95,5633.1
2024-07-31T23:00,26.5,97,5792.72
2024-08-01T00:00,26.7,97,5665.47
2024-08-01T01:00,27.1,96,5437.7
2024-08-01T02:00,27.3,96,5212.04
2024-08-01T03:00,27.4,97,5035.8
2024-08-01T04:00,26.8,97,4859.07
2024-08-01T05:00,26.5,98,4680.77
2024-08-01T06:00,25.5,96,4602.08
2024-08-01T07:00,25.7,95,4587.97
2024-08-01T08:00,26.2,93,4672.75
2024-08-01T09:00,27.0,90,5101.14
2024-08-01T10:00,28.1,82,5583.44
2024-08-01T11:00,29.2,79,5817.98
2024-08-01T12:00,29.6,75,5951.01
2024-08-01T13:00,30.5,72,5963.74
2024-08-01T14:00,31.2,70,6297.03
2024-08-01T15:00,31.2,71,6434.05
2024-08-01T16:00,31.0,71,6319.76
2024-08-01T17:00,31.0,71,6077.85
2024-08-01T18:00,29.7,75,5830.05
2024-08-01T19:00,28.8,81,5791.7
2024-08-01T20:00,28.4,82,5877.52
2024-08-01T21:00,27.6,84,6061.72
2024-08-01T22:00,27.1,86,6414.8
2024-08-01T23:00,26.7,90,6456.17
2024-08-02T00:00,26.6,93,6164.22
2024-08-02T01:00,26.3,95,5746.34
2024-08-02T02:00,26.1,93,5364.99
2024-08-02T03:00,25.9,91,5122.24
2024-08-02T04:00,25.5,93,4939.39
2024-08-02T05:00,25.5,93,4806.08
2024-08-02T06:00,26.4,90,4755.73
2024-08-02T07:00,26.8,88,4800.51
2024-08-02T08:00,28.1,83,4960.78
2024-08-02T09:00,29.5,77,5347.93
2024-08-02T10:00,30.1,77,5765.82
2024-08-02T11:00,31.1,73,6131.9
2024-08-02T12:00,31.5,69,6257.06
2024-08-02T13:00,31.8,69,5895.78
2024-08-02T14:00,32.2,68,6169.83
2024-08-02T15:00,31.1,72,6346.62
2024-08-02T16:00,31.4,73,6252.95
2024-08-02T17:00,30.5,75,6114.94
2024-08-02T18:00,28.3,84,5929.61
2024-08-02T19:00,27.7,86,5937.02
2024-08-02T20:00,27.6,87,6001.63
2024-08-02T21:00,27.5,89,6100.22
2024-08-02T22:00,27.4,90,6341.18
2024-08-02T23:00,27.4,90,6362.67
2024-08-03T00:00,27.2,91,6023.06
2024-08-03T01:00,26.7,90,5632.43
2024-08-03T02:00,26.4,92,5327.47
2024-08-03T03:00,26.1,95,5065.64
2024-08-03T04:00,26.0,95,4853.55
2024-08-03T05:00,26.0,95,4678.09
2024-08-03T06:00,27.1,91,4576.34
2024-08-03T07:00,27.9,87,4563.96
2024-08-03T08:00,28.7,84,4601.97
2024-08-03T09:00,30.0,78,4914.06
2024-08-03T10:00,30.6,75,5328.4
2024-08-03T11:00,31.3,72,5597.57
2024-08-03T12:00,31.8,70,5784.71
2024-08-03T13:00,32.4,69,5837.49
2024-08-03T14:00,31.5,70,6174.59
2024-08-03T15:00,30.9,74,6230.59
2024-08-03T16:00,31.7,71,6024.56
2024-08-03T17:00,31.5,71,5925.24
2024-08-03T18:00,29.6,80,5660.93
2024-08-03T19:00,28.8,83,5575.66
2024-08-03T20:00,28.3,85,5660.03
2024-08-03T21:00,28.0,87,5852.0
2024-08-03T22:00,27.9,87,6120.74
2024-08-03T23:00,27.6,87,6227.39
2024-08-04T00:00,27.4,86,5963.56
2024-08-04T01:00,27.2,86,5642.28
2024-08-04T02:00,27.1,86,5346.13
2024-08-04T03:00,27.0,86,5090.55
2024-08-04T04:00,26.9,87,4865.71
2024-08-04T05:00,26.9,87,4665.25
2024-08-04T06:00,27.2,86,4480.99
2024-08-04T07:00,28.1,81,4371.31
2024-08-04T08:00,29.5,72,4311.98
